,Discharge.Montana abv McGinnis@near Juneau,Discharge.Montana abv McGinnis@near Juneau,Discharge.Montana abv McGinnis@near Juneau,Discharge.Montana abv McGinnis@near Juneau
mm/dd/yyyy HH:MM:SS,m^3/s,,,
Date-Time,Value,Grade,Approval,Interpolation Code
5/3/2021 21:15,1.295737131,,0,1
5/3/2021 21:30,1.337318378,,0,1
5/3/2021 21:45,1.354161363,,0,1
5/3/2021 22:00,1.362628067,,0,1
5/3/2021 22:15,1.379652036,,0,1
5/3/2021 22:30,1.414062962,,0,1
5/3/2021 22:45,1.440189611,,0,1
5/3/2021 23:00,1.484342731,,0,1
5/3/2021 23:15,1.520214958,,0,1
5/3/2021 23:30,1.574943438,,0,1
5/3/2021 23:45,1.60272326,,0,1
5/4/2021 0:00,1.678163684,,0,1
5/4/2021 0:15,1.716629265,,0,1
5/4/2021 0:30,1.775263899,,0,1
5/4/2021 0:45,1.845097424,,0,1
5/4/2021 1:00,1.90618353,,0,1
5/4/2021 1:15,1.968409514,,0,1
5/4/2021 1:30,2.085468406,,0,1
5/4/2021 1:45,2.173037901,,0,1
5/4/2021 2:00,2.274022286,,0,1
5/4/2021 2:15,2.377637007,,0,1
5/4/2021 2:30,2.460055522,,0,1
5/4/2021 2:45,2.544083249,,0,1
5/4/2021 3:00,2.642095348,,0,1
5/4/2021 3:15,2.691896969,,0,1
5/4/2021 3:30,2.818732828,,0,1
5/4/2021 3:45,2.909509121,,0,1
5/4/2021 4:00,3.028644591,,0,1
5/4/2021 4:15,3.068964646,,0,1
5/4/2021 4:30,3.136842977,,0,1
5/4/2021 4:45,3.205571409,,0,1
5/4/2021 5:00,3.21941934,,0,1
5/4/2021 5:15,3.191757587,,0,1
5/4/2021 5:30,3.261168003,,0,1
5/4/2021 5:45,3.303224411,,0,1
5/4/2021 6:00,3.28917138,,0,1
5/4/2021 6:15,3.317311699,,0,1
5/4/2021 6:30,3.275152584,,0,1
5/4/2021 6:45,3.275152584,,0,1
5/4/2021 7:00,3.164232189,,0,1
5/4/2021 7:15,3.191757587,,0,1
5/4/2021 7:30,3.109589781,,0,1
5/4/2021 7:45,3.042050747,,0,1
5/4/2021 8:00,3.028644591,,0,1
5/4/2021 8:15,2.988629038,,0,1
5/4/2021 8:30,2.988629038,,0,1
5/4/2021 8:45,2.962120885,,0,1
5/4/2021 9:00,2.922611548,,0,1
5/4/2021 9:15,2.935747637,,0,1
5/4/2021 9:30,2.896440333,,0,1
5/4/2021 9:45,2.909509121,,0,1
5/4/2021 10:00,2.962120885,,0,1
5/4/2021 10:15,2.975358088,,0,1
5/4/2021 10:30,2.975358088,,0,1
5/4/2021 10:45,2.962120885,,0,1
5/4/2021 11:00,3.042050747,,0,1
5/4/2021 11:15,3.068964646,,0,1
5/4/2021 11:30,3.109589781,,0,1
5/4/2021 11:45,3.068964646,,0,1
5/4/2021 12:00,3.068964646,,0,1
5/4/2021 12:15,3.136842977,,0,1
5/4/2021 12:30,3.136842977,,0,1
5/4/2021 12:45,3.096014136,,0,1
5/4/2021 13:00,3.123199387,,0,1
5/4/2021 13:15,3.123199387,,0,1
5/4/2021 13:30,3.055490758,,0,1
5/4/2021 13:45,3.028644591,,0,1
5/4/2021 14:00,3.015272268,,0,1
5/4/2021 14:15,2.962120885,,0,1
5/4/2021 14:30,2.896440333,,0,1
5/4/2021 14:45,2.909509121,,0,1
5/4/2021 15:00,2.857435593,,0,1
5/4/2021 15:15,2.80589891,,0,1
5/4/2021 15:30,2.767597863,,0,1
5/4/2021 15:45,2.691896969,,0,1
5/4/2021 16:00,2.679396718,,0,1
5/4/2021 16:15,2.666929713,,0,1
5/4/2021 16:30,2.617393699,,0,1
5/4/2021 16:45,2.592824585,,0,1
5/4/2021 17:00,2.53198047,,0,1
5/4/2021 17:15,2.556219027,,0,1
5/4/2021 17:30,2.50787382,,0,1
5/4/2021 17:45,2.448183107,,0,1
5/4/2021 18:00,2.460055522,,0,1
5/4/2021 18:15,2.389312853,,0,1
5/4/2021 18:30,2.401021404,,0,1
5/4/2021 18:45,2.354383335,,0,1
5/4/2021 19:00,2.274022286,,0,1
5/4/2021 19:15,2.308267431,,0,1
5/4/2021 19:30,2.28540483,,0,1
5/4/2021 19:45,2.262672216,,0,1
5/4/2021 20:00,2.195252433,,0,1
5/4/2021 20:15,2.217596204,,0,1
5/4/2021 20:30,2.173037901,,0,1
5/4/2021 20:45,2.139958018,,0,1
5/4/2021 21:00,2.118065762,,0,1
5/4/2021 21:15,2.107167864,,0,1
5/4/2021 21:30,2.085468406,,0,1
5/4/2021 21:45,2.042454182,,0,1
5/4/2021 22:00,2.053159711,,0,1
5/4/2021 22:15,2.031780631,,0,1
5/4/2021 22:30,1.978891703,,0,1
5/4/2021 22:45,1.978891703,,0,1
5/4/2021 23:00,1.957959135,,0,1
5/4/2021 23:15,1.937153708,,0,1
5/4/2021 23:30,1.90618353,,0,1
5/4/2021 23:45,1.916475227,,0,1
5/5/2021 0:00,1.90618353,,0,1
5/5/2021 0:15,1.865333133,,0,1
5/5/2021 0:30,1.855199508,,0,1
5/5/2021 0:45,1.824987779,,0,1
5/5/2021 1:00,1.835026856,,0,1
5/5/2021 1:15,1.795059249,,0,1
5/5/2021 1:30,1.78514589,,0,1
5/5/2021 1:45,1.775263899,,0,1
5/5/2021 2:00,1.745805878,,0,1
5/5/2021 2:15,1.745805878,,0,1
5/5/2021 2:30,1.745805878,,0,1
5/5/2021 2:45,1.706966144,,0,1
5/5/2021 3:00,1.716629265,,0,1
5/5/2021 3:15,1.687733379,,0,1
5/5/2021 3:30,1.678163684,,0,1
5/5/2021 3:45,1.678163684,,0,1
5/5/2021 4:00,1.65911754,,0,1
5/5/2021 4:15,1.630781063,,0,1
5/5/2021 4:30,1.621397532,,0,1
5/5/2021 4:45,1.61204494,,0,1
5/5/2021 5:00,1.584172535,,0,1
5/5/2021 5:15,1.556577649,,0,1
5/5/2021 5:30,1.565745152,,0,1
5/5/2021 5:45,1.538334891,,0,1
5/5/2021 6:00,1.529259584,,0,1
5/5/2021 6:15,1.538334891,,0,1
5/5/2021 6:30,1.493264898,,0,1
5/5/2021 6:45,1.493264898,,0,1
5/5/2021 7:00,1.466590019,,0,1
5/5/2021 7:15,1.475451113,,0,1
5/5/2021 7:30,1.440189611,,0,1
5/5/2021 7:45,1.431450346,,0,1
5/5/2021 8:00,1.440189611,,0,1
5/5/2021 8:15,1.422741471,,0,1
5/5/2021 8:30,1.396796929,,0,1
5/5/2021 8:45,1.388209354,,0,1
5/5/2021 9:00,1.379652036,,0,1
5/5/2021 9:15,1.371124949,,0,1
5/5/2021 9:30,1.362628067,,0,1
5/5/2021 9:45,1.337318378,,0,1
5/5/2021 10:00,1.354161363,,0,1
5/5/2021 10:15,1.320595779,,0,1
5/5/2021 10:30,1.320595779,,0,1
5/5/2021 10:45,1.312279557,,0,1
5/5/2021 11:00,1.312279557,,0,1
5/5/2021 11:15,1.30399335,,0,1
5/5/2021 11:30,1.279314549,,0,1
5/5/2021 11:45,1.254904902,,0,1
5/5/2021 12:00,1.27114813,,0,1
5/5/2021 12:15,1.26301159,,0,1
5/5/2021 12:30,1.254904902,,0,1
5/5/2021 12:45,1.27114813,,0,1
5/5/2021 13:00,1.26301159,,0,1
5/5/2021 13:15,1.26301159,,0,1
5/5/2021 13:30,1.279314549,,0,1
5/5/2021 13:45,1.27114813,,0,1
5/5/2021 14:00,1.27114813,,0,1
5/5/2021 14:15,1.27114813,,0,1
5/5/2021 14:30,1.287510873,,0,1
5/5/2021 14:45,1.279314549,,0,1
5/5/2021 15:00,1.30399335,,0,1
5/5/2021 15:15,1.30399335,,0,1
5/5/2021 15:30,1.312279557,,0,1
5/5/2021 15:45,1.295737131,,0,1
5/5/2021 16:00,1.287510873,,0,1
5/5/2021 16:15,1.30399335,,0,1
5/5/2021 16:30,1.312279557,,0,1
5/5/2021 16:45,1.337318378,,0,1
5/5/2021 17:00,1.337318378,,0,1
5/5/2021 17:15,1.354161363,,0,1
5/5/2021 17:30,1.371124949,,0,1
5/5/2021 17:45,1.40541479,,0,1
5/5/2021 18:00,1.414062962,,0,1
5/5/2021 18:15,1.422741471,,0,1
5/5/2021 18:30,1.457759421,,0,1
5/5/2021 18:45,1.457759421,,0,1
5/5/2021 19:00,1.493264898,,0,1
5/5/2021 19:15,1.475451113,,0,1
5/5/2021 19:30,1.511200985,,0,1
5/5/2021 19:45,1.529259584,,0,1
5/5/2021 20:00,1.547440904,,0,1
5/5/2021 20:15,1.574943438,,0,1
5/5/2021 20:30,1.556577649,,0,1
5/5/2021 20:45,1.574943438,,0,1
5/5/2021 21:00,1.565745152,,0,1
5/5/2021 21:15,1.574943438,,0,1
5/5/2021 21:30,1.574943438,,0,1
5/5/2021 21:45,1.565745152,,0,1
5/5/2021 22:00,1.538334891,,0,1
5/5/2021 22:15,1.556577649,,0,1
5/5/2021 22:30,1.574943438,,0,1
5/5/2021 22:45,1.574943438,,0,1
5/5/2021 23:00,1.556577649,,0,1
5/5/2021 23:15,1.565745152,,0,1
5/5/2021 23:30,1.538334891,,0,1
5/5/2021 23:45,1.529259584,,0,1
5/6/2021 0:00,1.529259584,,0,1
5/6/2021 0:15,1.547440904,,0,1
5/6/2021 0:30,1.511200985,,0,1
5/6/2021 0:45,1.493264898,,0,1
5/6/2021 1:00,1.529259584,,0,1
5/6/2021 1:15,1.502217641,,0,1
5/6/2021 1:30,1.484342731,,0,1
5/6/2021 1:45,1.475451113,,0,1
5/6/2021 2:00,1.457759421,,0,1
5/6/2021 2:15,1.448959294,,0,1
5/6/2021 2:30,1.475451113,,0,1
5/6/2021 2:45,1.431450346,,0,1
5/6/2021 3:00,1.431450346,,0,1
5/6/2021 3:15,1.431450346,,0,1
5/6/2021 3:30,1.414062962,,0,1
5/6/2021 3:45,1.379652036,,0,1
5/6/2021 4:00,1.40541479,,0,1
5/6/2021 4:15,1.379652036,,0,1
5/6/2021 4:30,1.379652036,,0,1
5/6/2021 4:45,1.362628067,,0,1
5/6/2021 5:00,1.345724808,,0,1
5/6/2021 5:15,1.345724808,,0,1
5/6/2021 5:30,1.337318378,,0,1
5/6/2021 5:45,1.320595779,,0,1
5/6/2021 6:00,1.30399335,,0,1
5/6/2021 6:15,1.320595779,,0,1
5/6/2021 6:30,1.287510873,,0,1
5/6/2021 6:45,1.279314549,,0,1
5/6/2021 7:00,1.287510873,,0,1
5/6/2021 7:15,1.27114813,,0,1
5/6/2021 7:30,1.279314549,,0,1
5/6/2021 7:45,1.26301159,,0,1
5/6/2021 8:00,1.26301159,,0,1
5/6/2021 8:15,1.26301159,,0,1
5/6/2021 8:30,1.222776108,,0,1
5/6/2021 8:45,1.222776108,,0,1
5/6/2021 9:00,1.246828037,,0,1
5/6/2021 9:15,1.222776108,,0,1
5/6/2021 9:30,1.238780968,,0,1
5/6/2021 9:45,1.230763668,,0,1
5/6/2021 10:00,1.214818262,,0,1
5/6/2021 10:15,1.230763668,,0,1
5/6/2021 10:30,1.230763668,,0,1
5/6/2021 10:45,1.214818262,,0,1
5/6/2021 11:00,1.198991598,,0,1
5/6/2021 11:15,1.206890102,,0,1
5/6/2021 11:30,1.238780968,,0,1
5/6/2021 11:45,1.159942969,,0,1
5/6/2021 12:00,1.01108528,,0,1
5/6/2021 12:15,0.947886593,,0,1
5/6/2021 12:30,1.098997146,,0,1
5/6/2021 12:45,1.039924107,,0,1
5/6/2021 13:00,1.144530141,,0,1
5/6/2021 13:15,1.091510898,,0,1
5/6/2021 13:45,1.26301159,,0,1
5/6/2021 14:00,1.320595779,,0,1
5/6/2021 14:15,1.328942044,,0,1
5/6/2021 14:30,1.354161363,,0,1
5/6/2021 14:45,1.362628067,,0,1
5/6/2021 15:00,1.362628067,,0,1
5/6/2021 15:15,1.414062962,,0,1
5/6/2021 15:30,1.431450346,,0,1
5/6/2021 15:45,1.475451113,,0,1
5/6/2021 16:00,1.547440904,,0,1
5/6/2021 16:15,1.538334891,,0,1
5/6/2021 16:30,1.593432467,,0,1
5/6/2021 16:45,1.630781063,,0,1
5/6/2021 17:00,1.687733379,,0,1
5/6/2021 17:15,1.65911754,,0,1
5/6/2021 17:30,1.726323577,,0,1
5/6/2021 17:45,1.736049106,,0,1
5/6/2021 18:00,1.775263899,,0,1
5/6/2021 18:15,1.814980169,,0,1
5/6/2021 18:30,1.814980169,,0,1
5/6/2021 18:45,1.845097424,,0,1
5/6/2021 19:00,1.814980169,,0,1
5/6/2021 19:15,1.895923497,,0,1
5/6/2021 19:30,1.865333133,,0,1
5/6/2021 19:45,1.937153708,,0,1
5/6/2021 20:00,1.90618353,,0,1
5/6/2021 20:15,1.968409514,,0,1
5/6/2021 20:30,1.937153708,,0,1
5/6/2021 20:45,1.968409514,,0,1
5/6/2021 21:00,1.937153708,,0,1
5/6/2021 21:15,1.947540541,,0,1
5/6/2021 21:30,1.978891703,,0,1
5/6/2021 21:45,1.937153708,,0,1
5/6/2021 22:00,1.885695103,,0,1
5/6/2021 22:15,1.947540541,,0,1
5/6/2021 22:30,1.90618353,,0,1
5/6/2021 22:45,1.926798612,,0,1
5/6/2021 23:00,1.885695103,,0,1
5/6/2021 23:15,1.875498323,,0,1
5/6/2021 23:30,1.855199508,,0,1
5/6/2021 23:45,1.885695103,,0,1
5/7/2021 0:00,1.855199508,,0,1
5/7/2021 0:15,1.814980169,,0,1
5/7/2021 0:30,1.845097424,,0,1
5/7/2021 0:45,1.795059249,,0,1
5/7/2021 1:00,1.814980169,,0,1
5/7/2021 1:15,1.78514589,,0,1
5/7/2021 1:30,1.775263899,,0,1
5/7/2021 1:45,1.755593918,,0,1
5/7/2021 2:00,1.755593918,,0,1
5/7/2021 2:15,1.726323577,,0,1
5/7/2021 2:30,1.736049106,,0,1
5/7/2021 2:45,1.716629265,,0,1
5/7/2021 3:00,1.687733379,,0,1
5/7/2021 3:15,1.716629265,,0,1
5/7/2021 3:30,1.668625079,,0,1
5/7/2021 3:45,1.697334191,,0,1
5/7/2021 4:00,1.678163684,,0,1
5/7/2021 4:15,1.678163684,,0,1
5/7/2021 4:30,1.678163684,,0,1
5/7/2021 4:45,1.640195558,,0,1
5/7/2021 5:00,1.65911754,,0,1
5/7/2021 5:15,1.649641042,,0,1
5/7/2021 5:30,1.668625079,,0,1
5/7/2021 5:45,1.65911754,,0,1
5/7/2021 6:00,1.678163684,,0,1
5/7/2021 6:15,1.697334191,,0,1
5/7/2021 6:30,1.726323577,,0,1
5/7/2021 6:45,1.726323577,,0,1
5/7/2021 7:00,1.745805878,,0,1
5/7/2021 7:15,1.765413249,,0,1
5/7/2021 7:30,1.765413249,,0,1
5/7/2021 7:45,1.845097424,,0,1
5/7/2021 8:00,1.845097424,,0,1
5/7/2021 8:15,1.90618353,,0,1
5/7/2021 8:30,1.999951604,,0,1
5/7/2021 8:45,2.021139033,,0,1
5/7/2021 9:00,2.031780631,,0,1
5/7/2021 9:15,2.096302086,,0,1
5/7/2021 9:30,2.096302086,,0,1
5/7/2021 9:45,2.150952422,,0,1
5/7/2021 10:00,2.184129024,,0,1
5/7/2021 10:15,2.274022286,,0,1
5/7/2021 10:30,2.274022286,,0,1
5/7/2021 10:45,2.262672216,,0,1
5/7/2021 11:00,2.296819871,,0,1
5/7/2021 11:15,2.262672216,,0,1
5/7/2021 11:30,2.342805463,,0,1
5/7/2021 11:45,2.354383335,,0,1
5/7/2021 12:00,2.331260204,,0,1
5/7/2021 12:15,2.331260204,,0,1
5/7/2021 12:30,2.354383335,,0,1
5/7/2021 12:45,2.354383335,,0,1
5/7/2021 13:00,2.331260204,,0,1
5/7/2021 13:15,2.274022286,,0,1
5/7/2021 13:30,2.274022286,,0,1
5/7/2021 13:45,2.274022286,,0,1
5/7/2021 14:00,2.342805463,,0,1
5/7/2021 14:15,2.240069403,,0,1
5/7/2021 14:30,2.251354596,,0,1
5/7/2021 14:45,2.184129024,,0,1
5/7/2021 15:00,2.240069403,,0,1
5/7/2021 15:15,2.240069403,,0,1
5/7/2021 15:30,2.184129024,,0,1
5/7/2021 15:45,2.184129024,,0,1
5/7/2021 16:00,2.195252433,,0,1
5/7/2021 16:15,2.118065762,,0,1
5/7/2021 16:30,2.161979042,,0,1
5/7/2021 16:45,2.161979042,,0,1
5/7/2021 17:00,2.053159711,,0,1
5/7/2021 17:15,2.107167864,,0,1
5/7/2021 17:30,2.128995806,,0,1
5/7/2021 17:45,2.074666799,,0,1
5/7/2021 18:00,2.042454182,,0,1
5/7/2021 18:15,1.989405725,,0,1
5/7/2021 18:30,1.999951604,,0,1
5/7/2021 18:45,1.999951604,,0,1
5/7/2021 19:00,1.999951604,,0,1
5/7/2021 19:15,1.989405725,,0,1
5/7/2021 19:30,1.947540541,,0,1
5/7/2021 19:45,1.937153708,,0,1
5/7/2021 20:00,1.895923497,,0,1
5/7/2021 20:15,1.895923497,,0,1
5/7/2021 20:30,1.885695103,,0,1
5/7/2021 20:45,1.845097424,,0,1
5/7/2021 21:00,1.845097424,,0,1
5/7/2021 21:15,1.845097424,,0,1
5/7/2021 21:30,1.824987779,,0,1
5/7/2021 21:45,1.78514589,,0,1
5/7/2021 22:00,1.775263899,,0,1
5/7/2021 22:15,1.755593918,,0,1
5/7/2021 22:30,1.775263899,,0,1
5/7/2021 22:45,1.736049106,,0,1
5/7/2021 23:00,1.706966144,,0,1
5/7/2021 23:15,1.687733379,,0,1
5/7/2021 23:30,1.697334191,,0,1
5/7/2021 23:45,1.65911754,,0,1
5/8/2021 0:00,1.668625079,,0,1
5/8/2021 0:15,1.65911754,,0,1
5/8/2021 0:30,1.630781063,,0,1
5/8/2021 0:45,1.621397532,,0,1
5/8/2021 1:00,1.60272326,,0,1
5/8/2021 1:15,1.574943438,,0,1
5/8/2021 1:30,1.60272326,,0,1
5/8/2021 1:45,1.538334891,,0,1
5/8/2021 2:00,1.547440904,,0,1
5/8/2021 2:15,1.484342731,,0,1
5/8/2021 2:30,1.484342731,,0,1
5/8/2021 2:45,1.502217641,,0,1
5/8/2021 3:00,1.529259584,,0,1
5/8/2021 3:15,1.493264898,,0,1
5/8/2021 3:30,1.502217641,,0,1
5/8/2021 3:45,1.484342731,,0,1
5/8/2021 4:00,1.475451113,,0,1
5/8/2021 4:15,1.448959294,,0,1
5/8/2021 4:30,1.466590019,,0,1
5/8/2021 4:45,1.448959294,,0,1
5/8/2021 5:00,1.440189611,,0,1
5/8/2021 5:15,1.457759421,,0,1
5/8/2021 5:30,1.414062962,,0,1
5/8/2021 5:45,1.431450346,,0,1
5/8/2021 6:00,1.414062962,,0,1
5/8/2021 6:15,1.422741471,,0,1
5/8/2021 6:30,1.414062962,,0,1
5/8/2021 6:45,1.466590019,,0,1
5/8/2021 7:00,1.431450346,,0,1
5/8/2021 7:15,1.431450346,,0,1
5/8/2021 7:30,1.422741471,,0,1
5/8/2021 7:45,1.440189611,,0,1
5/8/2021 8:00,1.422741471,,0,1
5/8/2021 8:15,1.484342731,,0,1
5/8/2021 8:30,1.40541479,,0,1
5/8/2021 8:45,1.448959294,,0,1
5/8/2021 9:00,1.431450346,,0,1
5/8/2021 9:15,1.448959294,,0,1
5/8/2021 9:30,1.466590019,,0,1
5/8/2021 9:45,1.466590019,,0,1
5/8/2021 10:00,1.466590019,,0,1
5/8/2021 10:15,1.475451113,,0,1
5/8/2021 10:30,1.484342731,,0,1
5/8/2021 10:45,1.457759421,,0,1
5/8/2021 11:00,1.457759421,,0,1
5/8/2021 11:15,1.466590019,,0,1
5/8/2021 11:30,1.493264898,,0,1
5/8/2021 11:45,1.493264898,,0,1
5/8/2021 12:00,1.493264898,,0,1
5/8/2021 12:15,1.511200985,,0,1
5/8/2021 12:30,1.529259584,,0,1
5/8/2021 12:45,1.529259584,,0,1
5/8/2021 13:00,1.547440904,,0,1
5/8/2021 13:15,1.565745152,,0,1
5/8/2021 13:30,1.593432467,,0,1
5/8/2021 13:45,1.593432467,,0,1
5/8/2021 14:00,1.640195558,,0,1
5/8/2021 14:15,1.630781063,,0,1
5/8/2021 14:30,1.687733379,,0,1
5/8/2021 14:45,1.697334191,,0,1
5/8/2021 15:00,1.726323577,,0,1
5/8/2021 15:15,1.726323577,,0,1
5/8/2021 15:30,1.755593918,,0,1
5/8/2021 15:45,1.78514589,,0,1
5/8/2021 16:00,1.795059249,,0,1
5/8/2021 16:15,1.824987779,,0,1
5/8/2021 16:30,1.845097424,,0,1
5/8/2021 16:45,1.895923497,,0,1
5/8/2021 17:00,1.885695103,,0,1
5/8/2021 17:15,1.90618353,,0,1
5/8/2021 17:30,1.875498323,,0,1
5/8/2021 17:45,1.926798612,,0,1
5/8/2021 18:00,1.916475227,,0,1
5/8/2021 18:15,1.926798612,,0,1
5/8/2021 18:30,1.937153708,,0,1
5/8/2021 18:45,1.916475227,,0,1
5/8/2021 19:00,1.916475227,,0,1
5/8/2021 19:15,1.937153708,,0,1
5/8/2021 19:30,1.885695103,,0,1
5/8/2021 19:45,1.90618353,,0,1
5/8/2021 20:00,1.957959135,,0,1
5/8/2021 20:15,1.989405725,,0,1
5/8/2021 20:30,1.926798612,,0,1
5/8/2021 20:45,1.90618353,,0,1
5/8/2021 21:00,1.916475227,,0,1
5/8/2021 21:15,1.926798612,,0,1
5/8/2021 21:30,1.895923497,,0,1
5/8/2021 21:45,1.875498323,,0,1
5/8/2021 22:00,1.855199508,,0,1
5/8/2021 22:15,1.875498323,,0,1
5/8/2021 22:30,1.824987779,,0,1
5/8/2021 22:45,1.814980169,,0,1
5/8/2021 23:00,1.78514589,,0,1
5/8/2021 23:15,1.814980169,,0,1
5/8/2021 23:30,1.765413249,,0,1
5/8/2021 23:45,1.765413249,,0,1
5/9/2021 0:00,1.745805878,,0,1
5/9/2021 0:15,1.755593918,,0,1
5/9/2021 0:30,1.716629265,,0,1
5/9/2021 0:45,1.736049106,,0,1
5/9/2021 1:00,1.687733379,,0,1
5/9/2021 1:15,1.697334191,,0,1
5/9/2021 1:30,1.668625079,,0,1
5/9/2021 1:45,1.668625079,,0,1
5/9/2021 2:00,1.630781063,,0,1
5/9/2021 2:15,1.630781063,,0,1
5/9/2021 2:30,1.61204494,,0,1
5/9/2021 2:45,1.574943438,,0,1
5/9/2021 3:00,1.574943438,,0,1
5/9/2021 3:15,1.547440904,,0,1
5/9/2021 3:30,1.565745152,,0,1
5/9/2021 3:45,1.529259584,,0,1
5/9/2021 4:00,1.556577649,,0,1
5/9/2021 4:15,1.556577649,,0,1
5/9/2021 4:30,1.529259584,,0,1
5/9/2021 4:45,1.511200985,,0,1
5/9/2021 5:00,1.520214958,,0,1
5/9/2021 5:15,1.511200985,,0,1
5/9/2021 5:30,1.511200985,,0,1
5/9/2021 5:45,1.520214958,,0,1
5/9/2021 6:00,1.466590019,,0,1
5/9/2021 6:15,1.484342731,,0,1
5/9/2021 6:30,1.529259584,,0,1
5/9/2021 6:45,1.502217641,,0,1
5/9/2021 7:00,1.493264898,,0,1
5/9/2021 7:15,1.529259584,,0,1
5/9/2021 7:30,1.529259584,,0,1
5/9/2021 7:45,1.529259584,,0,1
5/9/2021 8:00,1.529259584,,0,1
5/9/2021 8:15,1.556577649,,0,1
5/9/2021 8:30,1.574943438,,0,1
5/9/2021 8:45,1.61204494,,0,1
5/9/2021 9:00,1.61204494,,0,1
5/9/2021 9:15,1.630781063,,0,1
5/9/2021 9:30,1.630781063,,0,1
5/9/2021 9:45,1.621397532,,0,1
5/9/2021 10:00,1.678163684,,0,1
5/9/2021 10:15,1.697334191,,0,1
5/9/2021 10:30,1.687733379,,0,1
5/9/2021 10:45,1.726323577,,0,1
5/9/2021 11:00,1.678163684,,0,1
5/9/2021 11:15,1.726323577,,0,1
5/9/2021 11:30,1.755593918,,0,1
5/9/2021 11:45,1.726323577,,0,1
5/9/2021 12:00,1.726323577,,0,1
5/9/2021 12:15,1.716629265,,0,1
5/9/2021 12:30,1.745805878,,0,1
5/9/2021 12:45,1.736049106,,0,1
5/9/2021 13:00,1.726323577,,0,1
5/9/2021 13:15,1.745805878,,0,1
5/9/2021 13:30,1.755593918,,0,1
5/9/2021 13:45,1.706966144,,0,1
5/9/2021 14:00,1.736049106,,0,1
5/9/2021 14:15,1.697334191,,0,1
5/9/2021 14:30,1.668625079,,0,1
5/9/2021 14:45,1.678163684,,0,1
5/9/2021 15:00,1.668625079,,0,1
5/9/2021 15:15,1.668625079,,0,1
5/9/2021 15:30,1.668625079,,0,1
5/9/2021 15:45,1.649641042,,0,1
5/9/2021 16:00,1.649641042,,0,1
5/9/2021 16:15,1.649641042,,0,1
5/9/2021 16:30,1.640195558,,0,1
5/9/2021 16:45,1.649641042,,0,1
5/9/2021 17:00,1.649641042,,0,1
5/9/2021 17:15,1.668625079,,0,1
5/9/2021 17:30,1.678163684,,0,1
5/9/2021 17:45,1.668625079,,0,1
5/9/2021 18:00,1.668625079,,0,1
5/9/2021 18:15,1.65911754,,0,1
5/9/2021 18:30,1.668625079,,0,1
5/9/2021 18:45,1.678163684,,0,1
5/9/2021 19:00,1.649641042,,0,1
5/9/2021 19:15,1.649641042,,0,1
5/9/2021 19:30,1.697334191,,0,1
5/9/2021 19:45,1.668625079,,0,1
5/9/2021 20:00,1.649641042,,0,1
5/9/2021 20:15,1.640195558,,0,1
5/9/2021 20:30,1.65911754,,0,1
5/9/2021 20:45,1.649641042,,0,1
5/9/2021 21:00,1.621397532,,0,1
5/9/2021 21:15,1.593432467,,0,1
5/9/2021 21:30,1.593432467,,0,1
5/9/2021 21:45,1.593432467,,0,1
5/9/2021 22:00,1.60272326,,0,1
5/9/2021 22:15,1.556577649,,0,1
5/9/2021 22:30,1.574943438,,0,1
5/9/2021 22:45,1.556577649,,0,1
5/9/2021 23:00,1.556577649,,0,1
5/9/2021 23:15,1.529259584,,0,1
5/9/2021 23:30,1.502217641,,0,1
5/9/2021 23:45,1.493264898,,0,1
5/10/2021 0:00,1.493264898,,0,1
5/10/2021 0:15,1.448959294,,0,1
5/10/2021 0:30,1.466590019,,0,1
5/10/2021 0:45,1.448959294,,0,1
5/10/2021 1:00,1.431450346,,0,1
5/10/2021 1:15,1.40541479,,0,1
5/10/2021 1:30,1.414062962,,0,1
5/10/2021 1:45,1.388209354,,0,1
5/10/2021 2:00,1.371124949,,0,1
5/10/2021 2:15,1.371124949,,0,1
5/10/2021 2:30,1.345724808,,0,1
5/10/2021 2:45,1.345724808,,0,1
5/10/2021 3:00,1.345724808,,0,1
5/10/2021 3:15,1.312279557,,0,1
5/10/2021 3:30,1.30399335,,0,1
5/10/2021 3:45,1.30399335,,0,1
5/10/2021 4:00,1.295737131,,0,1
5/10/2021 4:15,1.254904902,,0,1
5/10/2021 4:30,1.27114813,,0,1
5/10/2021 4:45,1.254904902,,0,1
5/10/2021 5:00,1.246828037,,0,1
5/10/2021 5:15,1.222776108,,0,1
5/10/2021 5:30,1.206890102,,0,1
5/10/2021 5:45,1.214818262,,0,1
5/10/2021 6:00,1.198991598,,0,1
5/10/2021 6:15,1.198991598,,0,1
5/10/2021 6:30,1.175473756,,0,1
5/10/2021 6:45,1.167693604,,0,1
5/10/2021 7:00,1.144530141,,0,1
5/10/2021 7:15,1.159942969,,0,1
5/10/2021 7:30,1.144530141,,0,1
5/10/2021 7:45,1.136867891,,0,1
5/10/2021 8:00,1.129235046,,0,1
5/10/2021 8:15,1.121631577,,0,1
5/10/2021 8:30,1.114057456,,0,1
5/10/2021 8:45,1.114057456,,0,1
5/10/2021 9:00,1.098997146,,0,1
5/10/2021 9:15,1.098997146,,0,1
5/10/2021 9:30,1.076626077,,0,1
5/10/2021 9:45,1.076626077,,0,1
5/10/2021 10:00,1.076626077,,0,1
5/10/2021 10:15,1.061857961,,0,1
5/10/2021 10:30,1.069227445,,0,1
